         0,     0, 3, 0:02:32, 0:02:42,    10, 46.60, 46.60,  0.00
         0,     0, 4, 0:02:32, 0:02:42,    10, 43.20, 43.20,  0.00
         0,     0, 6, 0:02:32, 0:02:42,    10, 39.50, 39.50,  0.00
         0,     0, 5, 0:02:32, 0:02:42,    10, 40.80, 40.80,  0.00
         0,     0, 7, 0:02:32, 0:02:42,    10, 40.80, 40.80,  0.00
         0,     0, 8, 0:02:32, 0:02:42,    10, 32.70, 32.70,  0.00
         0,     0, 9, 0:02:32, 0:02:42,    10, 34.90, 34.90,  0.00
         0,     0,10, 0:02:32, 0:02:42,    10, 39.90, 39.90,  0.00
         0,     0, 1, 0:02:32, 0:02:42,    10, 41.20, 41.20,  0.00
         0,     0, 2, 0:02:32, 0:02:42,    10, 44.00, 44.00,  0.00
  13008777,     0,10, 0:05:40, 0:05:44,     4, 39.90, 39.90,  0.00
         0,     0,10, 0:05:51, 0:05:51,     0, 39.90, 41.00, -1.10
  13008777,     0,10, 0:06:09, 0:06:10,     1, 40.40, 40.50, -0.10
  13008777,     0,10, 0:07:01, 0:07:04,     3, 32.00, 32.00,  0.00
         0,     0,10, 0:07:11, 0:07:20,     9, 32.00, 41.20, -9.20
  12448409,  6022, 5, 0:08:08, 0:08:35,    27, 40.80, 40.80,  0.00
  12200005,  5059, 4, 0:06:44, 0:10:03,   199, 43.30, 24.30, 19.00
  12448409,  6022, 5, 0:09:06, 0:10:13,    67, 40.80, 40.60,  0.20
         0,     0, 4, 0:10:11, 0:10:29,    18, 24.30, 43.30,-19.00
  12448409,  6022, 5, 0:10:29, 0:13:10,   161, 40.60, 24.00, 16.60
         0,     0, 5, 0:13:17, 0:13:33,    16, 24.00, 40.90,-16.90
  13008777,     0,10, 0:21:27, 0:22:10,    43, 41.10, 32.50,  8.60
  12706669,  7078, 4, 0:21:41, 0:22:12,    31, 43.60, 35.40,  8.20
         0,     0,10, 0:22:17, 0:22:26,     9, 32.50, 41.10, -8.60
         0,     0, 4, 0:22:20, 0:22:27,     7, 35.40, 35.90, -0.50
  13008782,     0,10, 0:23:31, 0:24:14,    43, 41.20, 39.80,  1.40
         0,     0,10, 0:24:23, 0:24:23,     0, 39.80, 41.00, -1.20
  13008782,     0, 9, 0:24:53, 0:26:16,    83, 35.00, 31.50,  3.50
         0,     0, 9, 0:26:24, 0:26:36,    12, 31.50, 41.00, -9.50
  11724219,  3119, 4, 0:26:14, 0:28:39,   145, 43.30, 24.10, 19.20
